"cd_periodo","tx_asistencia","nu_valor"
"202506","Adelantos / Overdrafts","4,12813"
"202506","Hipotecarios / Mortgage-backed loans","0,43915"
"202506","Personales / Personal loans","30,32218"
"202506","Prendarios / Pledge-backed loans","0,96042"
"202506","Tarjetas de crédito / Credit cards","39,77103"
"202507","Adelantos / Overdrafts","4,13644"
"202507","Hipotecarios / Mortgage-backed loans","0,44865"
"202507","Personales / Personal loans","31,22531"
"202507","Prendarios / Pledge-backed loans","0,98756"
"202507","Tarjetas de crédito / Credit cards","39,93469"
"202508","Adelantos / Overdrafts","4,30947"
"202508","Hipotecarios / Mortgage-backed loans","0,45681"
"202508","Personales / Personal loans","31,72399"
"202508","Prendarios / Pledge-backed loans","1,00211"
"202508","Tarjetas de crédito / Credit cards","40,00044"
"202509","Adelantos / Overdrafts","4,46184"
"202509","Hipotecarios / Mortgage-backed loans","0,46601"
"202509","Personales / Personal loans","31,91455"
"202509","Prendarios / Pledge-backed loans","1,04289"
"202509","Tarjetas de crédito / Credit cards","39,92737"
"202510","Adelantos / Overdrafts","4,49474"
"202510","Hipotecarios / Mortgage-backed loans","0,47644"
"202510","Personales / Personal loans","32,21391"
"202510","Prendarios / Pledge-backed loans","1,07041"
"202510","Tarjetas de crédito / Credit cards","39,99022"
"202511","Adelantos / Overdrafts","4,53328"
"202511","Hipotecarios / Mortgage-backed loans","0,48012"
"202511","Personales / Personal loans","32,24115"
"202511","Prendarios / Pledge-backed loans","1,0798"
"202511","Tarjetas de crédito / Credit cards","40,01468"
"202512","Adelantos / Overdrafts","4,21531"
"202512","Hipotecarios / Mortgage-backed loans","0,48488"
"202512","Personales / Personal loans","32,19603"
"202512","Prendarios / Pledge-backed loans","1,08488"
"202512","Tarjetas de crédito / Credit cards","39,94207"
