persona_id,persona,anio,tipo_ddjj,rectificativa,dj_id,periodo_controlado,bienes_resumen_ars,bienes_detalle_ars,bienes_ratio_resumen_detalle,bienes_estado,deudas_resumen_ars,deudas_detalle_ars,deudas_ratio_resumen_detalle,deudas_estado,calidad_fuente,fuente_url
gov-poggi-claudio-javier,Claudio Javier Poggi,2022,Anual,0,659216,cierre,79586045.1,79586045.1,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
gov-poggi-claudio-javier,Claudio Javier Poggi,2023,Baja,0,684402,cierre,79586045.11,79586045.11,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
gov-weretilneck-alberto-edgardo,Alberto Edgardo Weretilneck,2022,Anual,0,659519,cierre,20157953.67,20157953.67,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
gov-weretilneck-alberto-edgardo,Alberto Edgardo Weretilneck,2023,Baja,0,707395,cierre,66175353.41,66175353.41,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-dip-adorni-francisco-jorge,Adorni Francisco Jorge,2024,Anual,0,802502,cierre,710000000.0,71000000.0,10.0,resumen_10x_detalle,600000000.0,0.0,,detalle_ausente,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-dip-balor-ana-luz,Balor Ana Luz,2022,Anual,0,637205,cierre,4629192.74,4629192.74,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-dip-balor-ana-luz,Balor Ana Luz,2023,Baja,0,686349,cierre,10834830.73,10834830.73,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-dip-balor-ana-luz,Balor Ana Luz,2024,Inicial,0,702808,inicio,15687083.72,15687083.72,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-dip-basualdo-marcela-maria-amelia,Basualdo Marcela María Amelia,2022,Anual,0,632203,cierre,2899007.02,2899007.02,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-dip-basualdo-marcela-maria-amelia,Basualdo Marcela María Amelia,2023,Baja,0,687944,cierre,47851250.0,4785125.0,10.0,resumen_10x_detalle,0.0,0.0,,concilia_cero,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-dip-blanco-natalia-miriam,Blanco Natalia Miriam,2022,Anual,0,820619,cierre,15231335.4,15231335.4,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-dip-blanco-natalia-miriam,Blanco Natalia Miriam,2023,Anual,1,820889,cierre,47460564.84,47460564.84,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-dip-blanco-natalia-miriam,Blanco Natalia Miriam,2024,Anual,0,820896,cierre,97002341.28,97002341.28,1.0,concilia,66500000.0,0.0,,detalle_ausente,detalle_ausente_o_cero,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-dip-coitinho-maria-fernanda,Coitinho Maria Fernanda,2024,Anual,0,808676,cierre,187475000.0,18747500.0,10.0,resumen_10x_detalle,12857.14,0.0,,detalle_ausente,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-dip-corvino-analia-ester,Corvino Analía Ester,2024,Anual,0,796521,cierre,588687160.0,58868716.0,10.0,resumen_10x_detalle,200000000.0,0.0,,detalle_ausente,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-dip-gay-hector-norberto,Gay Hector Norberto,2022,Anual,0,632418,cierre,49084674.25,49084674.25,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-dip-gay-hector-norberto,Gay Hector Norberto,2023,Baja,0,689767,cierre,155840228.43,155840228.43,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-dip-malpeli-juan-martin,Malpeli Juan Martín,2022,Anual,1,679629,cierre,11681116.25,11681116.25,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-dip-moreno-leonardo-jose,Moreno Leonardo José,2022,Baja,0,552050,cierre,10000000.0,1000000.0,10.0,resumen_10x_detalle,0.0,0.0,,concilia_cero,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-dip-morillo-pablo-ezequiel,Morillo Pablo Ezequiel,2024,Anual,0,807615,cierre,16945985.86,16945985.86,1.0,concilia,482310.6,0.0,,detalle_ausente,detalle_ausente_o_cero,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-dip-osaba-juan-esteban,Osaba Juan Esteban,2024,Anual,0,803767,cierre,0.0,0.0,,concilia_cero,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-dip-recalde-margarita-alejandra,Recalde Margarita Alejandra,2022,Anual,0,651505,cierre,0.0,0.0,,concilia_cero,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-dip-recalde-margarita-alejandra,Recalde Margarita Alejandra,2023,Inicial,0,680801,inicio,0.0,0.0,,concilia_cero,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-dip-rodriguez-alberti-jorge-martin,Rodriguez Alberti Jorge Martín,2022,Anual,1,670508,cierre,22778718.16,22778718.16,1.0,concilia,40000000.0,4000000.0,10.0,resumen_10x_detalle,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-dip-rodriguez-alberti-jorge-martin,Rodriguez Alberti Jorge Martín,2023,Baja,1,688397,cierre,45114746.3,45114746.3,1.0,concilia,3652880.58,3652880.58,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-dip-sotelo-larcher-nahuel,Sotelo Larcher Nahuel,2024,Anual,0,809677,cierre,55498184.15,55498184.15,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-dip-sotolano-maria-angel,Sotolano María Angel,2022,Inicial,0,590671,inicio,20000000.0,2000000.0,10.0,resumen_10x_detalle,0.0,0.0,,concilia_cero,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-dip-sotolano-maria-angel,Sotolano María Angel,2023,Anual,0,753911,cierre,165180130.0,16518013.0,10.0,resumen_10x_detalle,0.0,0.0,,concilia_cero,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-dip-vitale-mariela-silvina,Vitale Mariela Silvina,2024,Inicial,0,809577,inicio,61774339.9,61774339.9,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-dip-zurro-avelino-ricardo,Zurro Avelino Ricardo,2022,Anual,1,674654,cierre,9483504.15,9483504.15,1.0,concilia,2055231.27,2055231.27,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-dip-zurro-avelino-ricardo,Zurro Avelino Ricardo,2023,Anual,0,744055,cierre,23365255.86,23365255.86,1.0,concilia,1306918.39,1306918.39,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-sen-balaudo-analia,Analia Balaudo,2024,Anual,0,802244,cierre,913341.38,913341.38,1.0,concilia,2460239.67,0.0,,detalle_ausente,detalle_ausente_o_cero,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-sen-bambaci-maria-luz,Maria Luz Bambaci,2024,Anual,0,823347,cierre,10309764.35,10309764.35,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-sen-cabezas-gonzalo,Gonzalo Cabezas,2024,Anual,0,799984,cierre,40000000.0,4000000.0,10.0,resumen_10x_detalle,0.0,0.0,,concilia_cero,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-sen-fagioli-federico,Federico Fagioli,2022,Anual,0,630468,cierre,13691890.0,1369189.0,10.0,resumen_10x_detalle,0.0,0.0,,concilia_cero,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-sen-fagioli-federico,Federico Fagioli,2023,Baja,0,688252,cierre,2908700.87,2908700.87,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-sen-galmarini-malena,Malena Galmarini,2022,Anual,0,648822,cierre,21873605.44,21873605.44,1.0,concilia,39615.3,39615.3,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-sen-galmarini-malena,Malena Galmarini,2023,Baja,0,689591,cierre,67351629.66,67351629.66,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-sen-macha-monica-fernanda,Monica Fernanda Macha,2022,Anual,0,659549,cierre,16547907.83,16547907.83,1.0,concilia,258277.52,258277.52,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-sen-macha-monica-fernanda,Monica Fernanda Macha,2023,Anual,0,739005,cierre,36432231.03,36432231.03,1.0,concilia,631000.14,631000.14,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-sen-macha-monica-fernanda,Monica Fernanda Macha,2024,Anual,0,805274,cierre,493099550.0,49309955.0,10.0,resumen_10x_detalle,94678270.0,0.0,,detalle_ausente,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-sen-martinez-maria-cecilia,Maria Cecilia Martinez,2022,Anual,0,633268,cierre,38040000.0,3804000.0,10.0,resumen_10x_detalle,1800000.0,180000.0,10.0,resumen_10x_detalle,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-sen-martinez-maria-cecilia,Maria Cecilia Martinez,2023,Anual,0,728250,cierre,395000000.0,39500000.0,10.0,resumen_10x_detalle,8500000.0,850000.0,10.0,resumen_10x_detalle,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-sen-martinez-maria-cecilia,Maria Cecilia Martinez,2024,Anual,0,770768,cierre,555000000.0,55500000.0,10.0,resumen_10x_detalle,0.0,0.0,,concilia_cero,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-sen-martinez-maria-rosa,Maria Rosa Martinez,2022,Anual,0,657657,cierre,16052607.5,16052607.5,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-sen-martinez-maria-rosa,Maria Rosa Martinez,2023,Baja,0,685483,cierre,14706223.5,14706223.5,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-sen-olivera-luciano-emanuel,Luciano Emanuel Olivera,2024,Inicial,0,766270,inicio,215000000.0,21500000.0,10.0,resumen_10x_detalle,0.0,0.0,,concilia_cero,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-sen-quintana-natalia,Natalia Quintana,2022,Anual,0,660206,cierre,5330000.0,533000.0,10.0,resumen_10x_detalle,0.0,0.0,,concilia_cero,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-sen-quintana-natalia,Natalia Quintana,2023,Anual,0,732405,cierre,0.0,0.0,,concilia_cero,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-sen-quintana-natalia,Natalia Quintana,2024,Anual,0,817837,cierre,0.0,0.0,,concilia_cero,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-sen-raverta-maria-fernanda,Maria Fernanda Raverta,2022,Anual,0,649574,cierre,7717375.25,7717375.25,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-sen-raverta-maria-fernanda,Maria Fernanda Raverta,2023,Baja,0,685724,cierre,9690009.63,9690009.63,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-sen-subiza-maria-emilia,Maria Emilia Subiza,2023,Anual,0,715946,cierre,23774029.06,23774029.06,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-ba-sen-vargas-sergio-raul,Sergio Raul Vargas,2023,Baja,0,827621,cierre,427624348.97,427624348.97,1.0,concilia,2122419.24,2122419.24,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-biasi-vanina,Vanina Biasi,2024,Anual,1,821739,cierre,27834132.77,27834132.77,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-lospennato-silvia,Silvia Lospennato,2022,Anual,0,642745,cierre,26116019.5,26116019.5,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-lospennato-silvia,Silvia Lospennato,2023,Anual,0,711224,cierre,83510807.32,83510807.32,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-lospennato-silvia,Silvia Lospennato,2024,Anual,0,782501,cierre,1863597860.0,186359786.0,10.0,resumen_10x_detalle,5234392.37,5234392.37,1.0,concilia,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-ferrario-emmanuel,Emmanuel Ferrario,2023,Anual,1,710152,cierre,17638571.8,17638571.8,1.0,concilia,614478.82,614478.82,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-ferrario-emmanuel,Emmanuel Ferrario,2024,Anual,0,773121,cierre,36422839.15,36422839.15,1.0,concilia,1692318.15,1692318.15,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-ramirez-maria-del-pilar,María Del Pilar Ramírez,2024,Anual,0,822963,cierre,3641553164.72,3641553164.72,1.0,concilia,53120360.11,0.0,,detalle_ausente,detalle_ausente_o_cero,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-del-gaiso-juan-facundo,Juan Facundo Del Gaiso,2024,Anual,0,822648,cierre,219442500.02,219442500.02,1.0,concilia,129251520.87,0.0,,detalle_ausente,detalle_ausente_o_cero,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-grillo-alejandro-omar,Alejandro Omar Grillo,2022,Anual,1,680993,cierre,6196682.06,6196682.06,1.0,concilia,24051.14,24051.14,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-grillo-alejandro-omar,Alejandro Omar Grillo,2023,Baja,3,701693,cierre,12405458.99,12405458.99,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-ianez-berenice,Berenice Iañez,2023,Anual,0,756321,cierre,0.0,0.0,,concilia_cero,982374.08,982374.08,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-ianez-berenice,Berenice Iañez,2024,Anual,0,820489,cierre,0.0,0.0,,concilia_cero,17303472.61,0.0,,detalle_ausente,detalle_ausente_o_cero,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-mochi-federico,Federico Mochi,2023,Baja,0,686456,cierre,12836964.51,12836964.51,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-modarelli-juan-pablo,Juan Pablo Modarelli,2022,Anual,1,669473,cierre,8955421.13,8955421.13,1.0,concilia,17079788.27,17079788.28,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-modarelli-juan-pablo,Juan Pablo Modarelli,2023,Anual,0,733579,cierre,22365432.85,22365432.85,1.0,concilia,41057333.94,41057333.94,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-negri-claudia,Claudia Negri,2022,Anual,0,673096,cierre,202263580.05,202263580.05,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-negri-claudia,Claudia Negri,2023,Anual,0,718948,cierre,317786943.15,317786943.15,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-negri-claudia,Claudia Negri,2024,Anual,0,813503,cierre,604931489.29,604931489.29,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-nieto-dario-hugo,Darío Hugo Nieto,2022,Anual,0,632354,cierre,9179100.36,9179100.36,1.0,concilia,2654254.62,2654254.62,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-ocana-maria-graciela,María Graciela Ocaña,2022,Anual,0,669640,cierre,22182419.19,22182419.19,1.0,concilia,1715000.0,171500.0,10.0,resumen_10x_detalle,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-ocana-maria-graciela,María Graciela Ocaña,2024,Anual,0,826114,cierre,171298701.48,171298701.48,1.0,concilia,1071600000.0,0.0,,detalle_ausente,detalle_ausente_o_cero,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-pakgojz-nicolas,Nicolás Pakgojz,2023,Anual,2,750641,cierre,68543713.49,68543713.49,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-pakgojz-nicolas,Nicolás Pakgojz,2024,Anual,0,812478,cierre,362835187.65,362835187.65,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-pelayo-solana,Solana Pelayo,2024,Anual,0,807679,cierre,27794030.72,27794030.72,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-santoro-leandro,Leandro Santoro,2022,Anual,1,670315,cierre,23788770.44,23788770.44,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-santoro-leandro,Leandro Santoro,2023,Anual,0,722022,cierre,37974570.17,37974570.17,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-santoro-leandro,Leandro Santoro,2024,Anual,0,794006,cierre,86075365.55,86075365.55,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-tagliaferri-guadalupe,Guadalupe Tagliaferri,2022,Anual,0,652060,cierre,27688734.04,27688734.04,1.0,concilia,12447846.99,12447846.99,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-tagliaferri-guadalupe,Guadalupe Tagliaferri,2023,Anual,0,738210,cierre,116363852.05,116363852.05,1.0,concilia,22747846.99,22747846.99,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-tagliaferri-guadalupe,Guadalupe Tagliaferri,2024,Anual,0,800337,cierre,253663185.39,253663185.39,1.0,concilia,76407846.99,0.0,,detalle_ausente,detalle_ausente_o_cero,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-caba-leg-vartabedian-diego,Diego Vartabedian,2024,Anual,0,803991,cierre,43720823.97,43720823.97,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-cba-leg-austin-brenda-lis,Brenda Lís Austin,2023,Inicial,1,688355,inicio,48475308.07,48475308.07,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-cba-leg-agost-carreno-oscar,Oscar Agost Carreño,2023,Anual,0,708712,cierre,76472330.34,76472330.34,1.0,concilia,451055.17,451055.17,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-cba-leg-agost-carreno-oscar,Oscar Agost Carreño,2024,Anual,0,770686,cierre,187109140.29,187109140.29,1.0,concilia,535724.08,535724.08,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-sf-dip-corral-jose,José CORRAL,2022,Anual,0,650232,cierre,15564131.82,15564131.82,1.0,concilia,4865933.45,4865933.45,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-sf-dip-corral-jose,José CORRAL,2023,Baja,0,689529,cierre,32197310.2,32197310.2,1.0,concilia,8735980.67,8735980.67,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-sf-dip-garcia-ximena,Ximena GARCÍA,2022,Anual,0,631287,cierre,1336928.91,1336928.91,1.0,concilia,301899.8,301899.8,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-sf-dip-garcia-ximena,Ximena GARCÍA,2023,Anual,0,715288,cierre,7692810.58,7692810.58,1.0,concilia,1506037.35,1506037.35,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-sf-dip-garcia-ximena,Ximena GARCÍA,2024,Anual,0,778737,cierre,67183347.2,67183347.2,1.0,concilia,3226376.03,3226376.03,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-sf-dip-peralta-emiliano,Emiliano PERALTA,2022,Anual,0,629689,cierre,9142850.2,9142850.2,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-sf-dip-peralta-emiliano,Emiliano PERALTA,2023,Anual,0,713559,cierre,22433172.37,22433172.37,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-sf-dip-peralta-emiliano,Emiliano PERALTA,2024,Baja,0,715933,cierre,7688223.37,7688223.37,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-sf-dip-rodenas-alejandra,Alejandra RODENAS,2022,Anual,0,629454,cierre,12634901.75,12634901.75,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-sf-dip-scarpin-dionisio,Dionisio SCARPÍN,2022,Anual,0,668373,cierre,14106103.56,14106103.56,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-rn-leg-lopez-facundo-manuel,Facundo Manuel LÓPEZ,2022,Anual,0,641749,cierre,13311134.58,13311134.58,1.0,concilia,1450000.0,145000.0,10.0,resumen_10x_detalle,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-rn-leg-lopez-facundo-manuel,Facundo Manuel LÓPEZ,2023,Baja,0,688003,cierre,25056973.89,25056973.89,1.0,concilia,131011390.0,13101139.0,10.0,resumen_10x_detalle,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-rn-leg-dantas-pedro-cristian,Pedro Cristian DANTAS,2022,Anual,1,675338,cierre,2788529.64,2788529.64,1.0,concilia,152279.85,152279.85,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-rn-leg-garcia-leandro-gaston,Leandro Gastón GARCÍA,2022,Inicial,0,645116,inicio,63380000.0,6338000.0,10.0,resumen_10x_detalle,0.0,0.0,,concilia_cero,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-rn-leg-delgado-sempe-luciano-jesus,Luciano Jesús DELGADO SEMPÉ,2022,Anual,0,671636,cierre,3434920.0,343492.0,10.0,resumen_10x_detalle,0.0,0.0,,concilia_cero,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-rn-leg-odarda-maria-magdalena,María Magdalena ODARDA,2022,Baja,0,611911,cierre,10657471.91,10657471.91,1.0,concilia,1778010.0,177801.0,10.0,resumen_10x_detalle,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
prov-rn-leg-lacour-martina-valeria,Martina Valeria LACOUR,2024,Anual,0,822148,cierre,230767611.31,230767611.31,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
