date,original,sa,tc,population,pc_sa_raw,pc_tc_raw,sa_nov2023_100,tc_nov2023_100,pc_sa_raw_nov2023_100,pc_tc_raw_nov2023_100,running_peak_sa,drawdown_sa_pct,running_peak_pc,drawdown_pc_pct,gap_nov2023,cum_loss_months_base,cum_recovery_months_base,cum_net_months_base
2010-09,136.69642672162283,139.36471514824964,140.51486958521636,42026634.204181895,3.3161046033608383e-06,3.343471877917702e-06,95.22058386282937,96.88713163336529,104.77548729188233,106.60926469241414,140.59473651662628,-0.8748701401287362,3.354352097530754e-06,-1.1402349263832767,-0.047794161371706334,0.0,0.0,0.0
2010-10,135.13884450692316,140.2011543727623,141.29891264089952,42063542.31116621,3.3330800657638483e-06,3.3591776839819365e-06,95.79207881576019,97.42774119992885,105.31184321487636,107.11005683215618,140.59473651662628,-0.27994088087177627,3.354352097530754e-06,-0.6341621615263526,-0.042079211842398045,0.0,0.0,0.0
2010-11,139.59882328372223,142.22429590175696,142.03634549443612,42101680.68838333,3.378114449977276e-06,3.373650247972801e-06,97.17438507185294,97.93621232588352,106.73474753040055,107.57152606582021,142.22429590175696,0.0,3.378114449977276e-06,0.0,-0.028256149281470577,0.0,0.0,0.0
2010-12,138.47764951271685,141.95062770209205,142.73994616078647,42138588.79536765,3.3686611668802934e-06,3.3873926546035175e-06,96.98740197696367,98.42135564615447,106.43606203598321,108.00971365031316,142.22429590175696,-0.19242014729603518,3.378114449977276e-06,-0.27983904148203287,-0.03012598023036328,0.0,0.0,0.0
2011-01,133.0769197185519,145.79775066424423,143.42185880926928,42176727.17258478,3.4568294042268405e-06,3.400497583001051e-06,99.61593886493097,98.89154474949305,109.22182157513897,108.42757473343909,145.79775066424423,0.0,3.4568294042268405e-06,0.0,-0.0038406113506903594,0.0,0.0,0.0
2011-02,129.50988684262188,143.90134391739392,144.08510316307877,42214865.5498019,3.408783660524277e-06,3.4131366116302818e-06,98.32022382339835,99.34886178079594,107.70377048482203,108.83058023125349,145.79775066424423,-1.3007105652936501,3.4568294042268405e-06,-1.389878934835942,-0.01679776176601655,0.0,0.0,0.0
2011-03,147.00183909502377,144.8183961926174,144.72275189144895,42249313.116320595,3.427710074100001e-06,3.425446266854067e-06,98.94679743628613,99.78853024053845,108.3017685706105,109.22308339561155,145.79775066424423,-0.6717212488978497,3.4568294042268405e-06,-0.8423710493562053,-0.010532025637138731,0.0,0.0,0.0
2011-04,151.03582303961804,144.9241341042757,145.3160670518996,42287451.493537724,3.427119133117367e-06,3.4363874369233743e-06,99.01904259298759,100.19763003346671,108.28309722672304,109.57195132049745,145.79775066424423,-0.5991975568816366,3.4568294042268405e-06,-0.8594659335269816,-0.00980957407012406,0.0,0.0,0.0
2011-05,166.17834208101743,147.20668283056813,145.8378186729356,42324359.60052204,3.478060488569151e-06,3.44571825892758e-06,100.5785881507116,100.55738568165155,109.89263793160919,109.86947201430502,147.20668283056813,0.0,3.478060488569151e-06,0.0,0.0057858815071158975,0.0,0.0,0.0
2011-06,156.69365851225533,146.82617716647448,146.25757499492636,42362497.97773916,3.465947103582734e-06,3.4525248032300277e-06,100.31860863251309,100.84681402573146,109.5099039812327,110.08650410240865,147.20668283056813,-0.25848396063078427,3.478060488569151e-06,-0.3482798826020539,0.0031860863251309546,0.0,0.0,0.0
2011-07,146.37808828046835,147.20452435835605,146.54658760330233,42399406.08472348,3.471853451536763e-06,3.4563358578766298e-06,100.57711338011369,101.0460925982703,109.69652067733197,110.20802261622069,147.20668283056813,-0.0014662868360160175,3.478060488569151e-06,-0.17846259582856572,0.005771133801136807,0.0,0.0,0.0
2011-08,146.3985053847187,146.94451858893322,146.6822711064609,42436501.80946002,3.4626916056538872e-06,3.4565118436261447e-06,100.39946510561457,101.13964842954857,109.40704341961865,110.21363406205818,147.20668283056813,-0.1780926222871626,3.478060488569151e-06,-0.44188084036418385,0.003994651056145715,0.0,0.0,0.0
2011-09,147.170906821271,148.23910793840312,146.6557706425408,42473597.53419656,3.4901472101357106e-06,3.4528690564641846e-06,101.28398995530836,101.12137595814572,110.27452942580818,110.09748089105875,148.23910793840312,0.0,3.4901472101357106e-06,0.0,0.012839899553083622,0.0,0.0,0.0
2011-10,145.0500024277993,147.30842063741903,146.47440987825942,42509496.62265128,3.4653061631156887e-06,3.4456867645007635e-06,100.64810024607202,100.9963249632302,109.48965285595405,109.86846778941322,148.23910793840312,-0.6278284549383617,3.4901472101357106e-06,-0.7117478296583379,0.006481002460720253,0.0,0.0,0.0
2011-11,146.3616451241655,147.2226227408559,146.1626137484821,42546592.34738782,3.4602682522445246e-06,3.4353541772530666e-06,100.58947905349646,100.78133680747354,109.33047525765865,109.53900501267432,148.23910793840312,-0.6857064992387696,3.4901472101357106e-06,-0.8560944880609767,0.005894790534964667,0.0,0.0,0.0
2011-12,143.36165785374328,147.8235965706477,145.75751121871667,42582491.43584254,3.471464247068964e-06,3.4229446494065317e-06,101.0000928799459,100.50201247516443,109.6842233910134,109.14331733016776,148.23910793840312,-0.28029807621891,3.4901472101357106e-06,-0.5353058751358608,0.010000928799458908,0.0,0.0,0.0
2012-01,136.19408129361287,147.72034962344037,145.30901815706332,42619587.16057908,3.466020190830804e-06,3.4094421799436546e-06,100.929549668311,100.19276971367358,109.5122132425339,108.712780333438,148.23910793840312,-0.34994700263463185,3.4901472101357106e-06,-0.691289445752874,0.009295496683110027,0.0,0.0,0.0
2012-02,132.3605259407412,144.77043972585201,144.87333417866736,42656682.88531562,3.3938513248926023e-06,3.3962634780619425e-06,98.9140313034774,99.89235900916948,107.23196910056261,108.29256692399103,148.23910793840312,-2.3399143861499883,3.4901472101357106e-06,-2.7590780401312576,-0.01085968696522599,0.0,0.0,0.0
2012-03,147.44101624495764,145.35685071868917,144.5042287348506,42691385.33748851,3.404828622205596e-06,3.384856864974053e-06,99.31469510896171,99.63785521304293,107.57880727748596,107.92885797762236,148.23910793840312,-1.944329846420556,3.4901472101357106e-06,-2.444555567236295,-0.006853048910382853,0.0,0.0,0.0
2012-04,145.52027831854522,141.92249611031556,144.2442246022837,42728481.06222505,3.3214964019815094e-06,3.375833191735094e-06,96.9681811390988,99.4585784241053,104.94584631110264,107.64113096691119,148.23910793840312,-4.261096761802063,3.4901472101357106e-06,-4.832197555003514,-0.03031818860901203,0.0,0.0,0.0
2012-05,157.40418371936033,140.26898568942326,144.1263170230722,42764380.15067977,3.280042530610457e-06,3.3702421621743353e-06,95.83842438873948,99.37727936172594,103.63607171333058,107.46285653479089,148.23910793840312,-5.376531442898081,3.4901472101357106e-06,-6.019937466107161,-0.04161575611260515,0.0,0.0,0.0
2012-06,149.0331017415051,140.77015680137492,144.16693608297186,42801475.87541631,3.2889089434934288e-06,3.3682702087797954e-06,96.18084826442751,99.40528681897895,103.91621448367712,107.39997922967936,148.23910793840312,-5.038448518006278,3.4901472101357106e-06,-5.765896236636303,-0.0381915173557249,0.0,0.0,0.0
2012-07,146.86279961903688,144.80384994208052,144.36477390123167,42837374.963871025,3.3803156721019406e-06,3.3700658367369312e-06,98.93685874794839,99.54169899226977,106.80429724258866,107.45723425773438,148.23910793840312,-2.3173763280807336,3.4901472101357106e-06,-3.146902735644186,-0.010631412520516137,0.0,0.0,0.0
2012-08,145.69325698881013,145.02160191120578,144.7035464785658,42873681.177471325,3.38253207861726e-06,3.3751136479179365e-06,99.08563722186362,99.77528781735879,106.87432672007986,107.61818773901454,148.23910793840312,-2.1704839377030605,3.4901472101357106e-06,-3.0833980642972936,-0.009143627781363795,0.0,0.0,0.0
2012-09,142.47153651731426,146.22331100475628,145.1541505170672,42909987.391071625,3.4076754596106286e-06,3.3827591044053704e-06,99.90670187513277,100.08598612937148,107.6687558201377,107.86196921052817,148.23910793840312,-1.3598280249260908,3.4901472101357106e-06,-2.362987735462174,-0.0009329812486723599,0.0,0.0,0.0
2012-10,147.23130295530083,147.10778660952417,145.67732272292085,42945122.43649127,3.4254829946537523e-06,3.3921738828048166e-06,100.51101756155911,100.44672129231252,108.23140187168856,108.16216692088906,148.23910793840312,-0.7631733249157446,3.4901472101357106e-06,-1.8527646998432457,0.005110175615591128,0.0,0.0,0.0
2012-11,146.37343184468628,146.95167056051343,146.23301462509656,42981428.65009157,3.4189573305446733e-06,3.4022371805173817e-06,100.40435167183699,100.8298792785998,108.0252172910698,108.48304318624757,148.23910793840312,-0.8684869976583021,3.4901472101357106e-06,-2.0397385928105027,0.004043516718369888,0.0,0.0,0.0
2012-12,143.58505809958143,149.2530751098041,146.78448288401242,43016563.695511214,3.4696652239885605e-06,3.412278208064523e-06,101.97678042221985,101.21012499886359,109.62738154117923,108.8032093496381,149.2530751098041,0.0,3.4901472101357106e-06,-0.5868516401734691,0.019767804222198482,0.0,0.0,0.0
2013-01,136.51707182504433,145.83140704285728,147.3021553597139,43052869.909111515,3.3872633195120443e-06,3.421424766123188e-06,99.63893449921926,101.56706801453386,107.02381478802074,109.09485464073234,149.2530751098041,-2.2925276845582654,3.4901472101357106e-06,-2.9478381406056964,-0.0036106550078073285,0.0,0.0,0.0
2013-02,132.795321964955,148.71460318690657,147.7605637325897,43089176.122711815,3.451321574666191e-06,3.429180528116591e-06,101.60887086320773,101.88314753334748,109.04779644771905,109.34215329118817,149.2530751098041,-0.3607777745961771,3.4901472101357106e-06,-1.112435468531714,0.016088708632077342,0.0,0.0,0.0
2013-03,149.40394566736484,148.72416763279338,148.13874050639018,43121968.83177015,3.448918768366177e-06,3.4353426923598355e-06,101.61540574630708,102.14390614894486,108.97187749127335,109.53863880770322,149.2530751098041,-0.35436956767663785,3.4901472101357106e-06,-1.1812808826459298,0.016154057463070748,0.0,0.0,0.0
2013-04,155.94159584157654,148.5158173026556,148.42256691313085,43158275.04537045,3.441189833155455e-06,3.439029172437975e-06,101.47305091809515,102.33960875687585,108.72767441271844,109.65618516214674,149.2530751098041,-0.4939649026367454,3.4901472101357106e-06,-1.4027310033822848,0.014730509180951534,0.0,0.0,0.0
2013-05,167.9734791225302,148.40461061124805,148.60458826128718,43193410.09079009,3.4358160260861552e-06,3.440445844607517e-06,101.3970692316689,102.4651152343822,108.55788385372105,109.70135688298657,149.2530751098041,-0.5684737134774798,3.4901472101357106e-06,-1.5567017887317958,0.013970692316688904,0.0,0.0,0.0
2013-06,156.27186443024067,149.16976623304328,148.67957953981866,43229716.30439039,3.4506302373743233e-06,3.439291123099941e-06,101.91985984603468,102.51682285718313,109.02595298670003,109.6645376677091,149.2530751098041,-0.055817192844787034,3.4901472101357106e-06,-1.13224372446602,0.019198598460346883,0.0,0.0,0.0
2013-07,150.73100129825897,148.1571809182873,148.64353827158004,43264851.34981004,3.424423667156268e-06,3.4356650637661947e-06,101.22801352912853,102.49197185664221,108.19793140919526,109.54891787683995,149.2530751098041,-0.7342523366507092,3.4901472101357106e-06,-1.8831166430050672,0.012280135291285355,0.0,0.0,0.0
2013-08,148.42144953050052,150.1393239585333,148.49767508169478,43302959.52463145,3.467183897052846e-06,3.4292731192478155e-06,102.58230767303071,102.39139697712525,109.54898165036866,109.34510563317798,150.1393239585333,0.0,3.4901472101357106e-06,-0.6579468343391626,0.02582307673030715,0.0,0.0,0.0
2013-09,147.0048441881334,150.20867647660958,148.24818079947482,43341067.699452855,3.4657354894490948e-06,3.4205013551465033e-06,102.62969260297194,102.21936688924507,109.50321783087801,109.06541094602582,150.20867647660958,0.0,3.4901472101357106e-06,-0.6994467343876432,0.026296926029719447,0.0,0.0,0.0
2013-10,148.6939593959755,148.89274574913006,147.90417371392104,43377946.578312285,3.4324526053884744e-06,3.4096628674412366e-06,101.73058631153837,101.98216879142635,108.45161336930691,108.71981713012812,150.20867647660958,-0.8760683858927698,3.4901472101357106e-06,-1.6530708097264646,0.017305863115383735,0.0,0.0,0.0
2013-11,145.69589762827002,148.05577237352784,147.47713700133818,43416054.75313369,3.410161821827937e-06,3.39683413981077e-06,101.15872640124681,101.68772050772208,107.74731480547206,108.31076292851924,150.20867647660958,-1.433275462897099,3.4901472101357106e-06,-2.29174826997236,0.011587264012468124,0.0,0.0,0.0
2013-12,142.5768791271264,147.21323907051627,146.9845397326708,43452933.63199312,3.3878780272300756e-06,3.3826148765350654e-06,100.58306768482568,101.34806722723657,107.04323706457785,107.85737038997192,150.20867647660958,-1.9941840087777885,3.4901472101357106e-06,-2.9302254818546314,0.005830676848256777,0.0,0.0,0.0
2014-01,137.96969739537636,145.49024577343866,146.45008927645372,43491041.80681453,3.3452922654670016e-06,3.367362178330406e-06,99.40583693768177,100.97955553978406,105.6976993104612,107.37102595533987,150.20867647660958,-3.1412504349611736,3.4901472101357106e-06,-4.1503964144560035,-0.005941630623182315,0.0,0.0,0.0
2014-02,132.48630687243056,146.65085547526382,145.89980519806326,43529149.981635936,3.369026400403703e-06,3.351772438920021e-06,100.19882053706056,100.60012632993501,106.44760193745428,106.87393469333033,150.20867647660958,-2.368585546987212,3.4901472101357106e-06,-3.4703639256321805,0.0019882053706055114,0.0,0.0,0.0
2014-03,144.53782808347017,145.4966392969553,145.36351172943864,43563570.2685714,3.3398694918704292e-06,3.3368135539228296e-06,99.41020529621174,100.23034385750253,105.5263616073385,106.39695872691001,150.20867647660958,-3.1369940073921354,3.4901472101357106e-06,-4.30577019298386,-0.0058979470378826004,0.0,0.0,0.0
2014-04,152.34143546147135,144.96837261957455,144.8742503122984,43601678.44339281,3.3248346805681824e-06,3.322675995154309e-06,99.04926844500113,99.89299069718915,105.05132240654314,105.9461714016712,150.20867647660958,-3.488682531498799,3.4901472101357106e-06,-4.736548907949933,-0.009507315549988626,0.0,0.0,0.0
2014-05,164.20324390256107,145.3118039943377,144.46435505047734,43638557.32225224,3.3298947745057583e-06,3.3104750458102763e-06,99.28391705018772,99.61036170350913,105.21120089997633,105.55713441089895,150.20867647660958,-3.2600463549350422,3.4901472101357106e-06,-4.591566658408119,-0.0071608294981228005,0.0,0.0,0.0
2014-06,153.80352402990053,144.61057488365566,144.16113373425677,43676665.49707364,3.310934414014381e-06,3.3006442248645476e-06,98.80480406043469,99.40128601162381,104.61213022901485,105.24367085247368,150.20867647660958,-3.726882976580692,3.4901472101357106e-06,-5.134820548568242,-0.011951959395653078,0.0,0.0,0.0
2014-07,145.42281373408593,144.0186377461199,143.98903867052812,43713544.37593307,3.294599872926589e-06,3.2939227584071794e-06,98.40036453077118,99.2826238576315,104.09602482617922,105.029351539245,150.20867647660958,-4.12095950492819,3.4901472101357106e-06,-5.60283923386481,-0.015996354692288106,0.0,0.0,0.0
2014-08,140.10530396605887,143.62297988405217,143.9659579506929,43752629.81398737,3.282613650760189e-06,3.290452678222056e-06,98.13003231220401,99.26670935159049,103.71730870636789,104.91870526780392,150.20867647660958,-4.384364969478272,3.4901472101357106e-06,-5.946269509000213,-0.018699676877959925,0.0,0.0,0.0
2014-09,141.71873319955728,143.527686653086,144.10027779726656,43791715.25204165,3.2775077620736596e-06,3.2905830924388905e-06,98.06492345677297,99.35932492099158,103.55598328417008,104.92286362901339,150.20867647660958,-4.447805533100446,3.4901472101357106e-06,-6.092563873653423,-0.01935076543227021,0.0,0.0,0.0
2014-10,143.3493974176129,143.84908137106828,144.39085570296888,43829539.86951355,3.282012126965658e-06,3.2943730674070484e-06,98.28451557278419,99.55968278975404,103.69830298844637,105.04371000048329,150.20867647660958,-4.23384005153099,3.4901472101357106e-06,-5.9635044208338535,-0.017154844272158187,0.0,0.0,0.0
2014-11,140.8775968982631,144.81236473825567,144.82197606929125,43868625.307567835,3.3010463337512857e-06,3.301265427259874e-06,98.94267646057678,99.85694681458644,104.299706903497,105.26347838578307,150.20867647660958,-3.592543297053963,3.4901472101357106e-06,-5.418134680258135,-0.010573235394232161,0.0,0.0,0.0
2014-12,140.4359377491282,144.89257679679147,145.367421324985,43906449.92503973,3.3000294272063117e-06,3.3108443423043036e-06,98.99748114365954,100.2330395828692,104.26757677145231,105.56890972384289,150.20867647660958,-3.5391428807682312,3.4901472101357106e-06,-5.447271174616342,-0.010025188563404619,0.0,0.0,0.0
2015-01,133.99818907035032,144.22067730244422,145.99228010040554,43945535.36309402,3.281804991356698e-06,3.3221185928027535e-06,98.5384075389754,100.66388917626199,103.69175834134981,105.92839818358924,150.20867647660958,-3.9864535888496477,3.4901472101357106e-06,-5.969439288233103,-0.014615924610245967,0.0,0.0,0.0
2015-02,132.627886955774,148.08709344244303,146.65298339662098,43984620.80114831,3.3667925457840235e-06,3.334187739383496e-06,101.18012644117901,101.11945410985219,106.37702117046675,106.31323253824195,150.20867647660958,-1.4124237586880861,3.4901472101357106e-06,-3.534368521575648,0.011801264411790191,0.0,0.0,0.0
2015-03,149.4090129833281,147.61645939564093,147.3027179653548,44019923.77745541,3.353401067705664e-06,3.3462738079704524e-06,100.85856693686294,101.56745593964773,105.95390465001783,106.69860646454514,150.20867647660958,-1.7257439062598467,3.4901472101357106e-06,-3.9180623107507584,0.008585669368629478,0.0,0.0,0.0
2015-04,157.4845995373143,149.55848567884146,147.8972063512932,44059009.2155097,3.3945040603907572e-06,3.356798279958376e-06,102.18545140949725,101.9773646893263,107.25259290109732,107.03418763910769,150.20867647660958,-0.43285834947714985,3.4901472101357106e-06,-2.7403758061321004,0.02185451409497241,0.0,0.0,0.0
2015-05,168.88610058983411,149.8710034239255,148.39251755933097,44096833.832981594,3.3986794605609897e-06,3.36515129683399e-06,102.39897835656373,102.31888927212877,107.3845186512776,107.30053023733737,150.20867647660958,-0.22480262831999775,3.4901472101357106e-06,-2.6207418789984005,0.0239897835656373,0.0,0.0,0.0
2015-06,162.93739000912225,150.67685018751834,148.75194320363033,44135919.27103588,3.413927990538078e-06,3.3703148288393878e-06,102.94957108910481,102.56671869982164,107.8663104974139,107.46517356930225,150.67685018751834,0.0,3.4901472101357106e-06,-2.1838396780595737,0.029495710891048077,0.0,0.0,0.0
2015-07,151.8447963430633,150.52108488494423,148.95099849194955,44173743.888507776,3.4074785525277546e-06,3.3719351220918493e-06,102.8431448459851,102.7039703371653,107.66253435307709,107.51683791060323,150.67685018751834,-0.10337706315221018,3.4901472101357106e-06,-2.3686295342465358,0.028431448459850905,0.0,0.0,0.0
2015-08,146.46506720486232,150.3255201279086,148.98096048098034,44210171.81257584,3.400247363099992e-06,3.3698344605528508e-06,102.70952572777345,102.72462958258033,107.4340580272019,107.4498566437592,150.67685018751834,-0.23316790812425436,3.4901472101357106e-06,-2.5758181997206697,0.02709525727773454,0.0,0.0,0.0
2015-09,145.88232371860067,149.03145093375412,148.84304759375658,44246599.736643896,3.3682012136704396e-06,3.3639431838756323e-06,101.82535627286362,102.62953655720992,106.42152937569105,107.26200859311284,150.67685018751834,-1.0920053423711162,3.4901472101357106e-06,-3.4940072473484407,0.018253562728636208,0.0,0.0,0.0
2015-10,147.04587615341626,149.28462544833593,148.5518712917724,44281852.566387184,3.3712371275463012e-06,3.3546896230021993e-06,101.99833711002908,102.42876608514433,106.51745196974831,106.96695143201669,150.67685018751834,-0.9239805168808513,3.4901472101357106e-06,-3.407021980164149,0.019983371100290803,0.0,0.0,0.0
2015-11,146.175581385648,148.57533910280844,148.13415147723566,44318280.49045524,3.3524617259193277e-06,3.3425067452501703e-06,101.51371903525157,102.14074194381072,105.92422525049065,106.5784906683538,150.67685018751834,-1.3947139737090053,3.4901472101357106e-06,-3.944976412929846,0.015137190352515706,0.0,0.0,0.0
2015-12,141.9421187346255,146.9303532943375,147.62358567346106,44353533.32019853,3.3127090965586195e-06,3.328338795642996e-06,100.38978670444567,101.78869908611298,104.66820301639692,106.126734307011,150.67685018751834,-2.4864449240333264,3.4901472101357106e-06,-5.083972190679931,0.0038978670444567154,0.0,0.0,0.0
2016-01,134.74645041349706,147.90228794480254,147.05884131449477,44389961.244266585,3.3318859444578955e-06,3.3128851026759776e-06,101.05385855932909,101.3992992937075,105.27411381346063,105.63398099424133,150.67685018751834,-1.8413991527317153,3.4901472101357106e-06,-4.534515484567803,0.010538585593290906,0.0,0.0,0.0
2016-02,134.2323610386252,146.86931898530125,146.48052100056762,44426389.16833465,3.305902679346802e-06,3.2971511694444227e-06,100.34808516947741,101.00053867465624,104.45314777376156,105.13229199735936,150.67685018751834,-2.5269516833399397,3.4901472101357106e-06,-5.278990245851101,0.0034808516947741897,0.0,0.0,0.0
2016-03,150.0878942366954,145.9774983388357,145.93166785307798,44460466.903753154,3.2833100618318723e-06,3.2822792475163836e-06,99.73875100216654,100.6220961133445,103.73931247829869,104.65808891768557,150.67685018751834,-3.118828036844601,3.4901472101357106e-06,-5.926315878687416,-0.002612489978334631,0.0,0.0,0.0
2016-04,153.25067436662908,144.70807119513321,145.44994793136155,44496894.82782122,3.252093696764117e-06,3.2687662474915104e-06,98.87141816496961,100.28994292839313,102.75300165500907,104.22721614559649,150.67685018751834,-3.961311233249798,3.4901472101357106e-06,-6.8207298729481725,-0.011285818350303845,0.0,0.0,0.0
2016-05,163.51360808690507,144.6247889392503,145.0638187966789,44532147.6575645,3.2476490927713758e-06,3.2575078101367402e-06,98.81451577743093,100.02370103947484,102.6125701533348,103.86823190053529,150.67685018751834,-4.016583330973678,3.4901472101357106e-06,-6.948077051308832,-0.011854842225690776,0.0,0.0,0.0
2016-06,153.66209524099784,144.40593395794969,144.795120666016,44568575.58163256,3.2400841192120515e-06,3.2488164312275763e-06,98.6649836732784,99.83842960712023,102.37354759951513,103.59110035928059,150.67685018751834,-4.161831244656666,3.4901472101357106e-06,-7.164829328615497,-0.013350163267215942,0.0,0.0,0.0
2016-07,143.73110098180126,144.56971196835462,144.65413849762604,44603828.41137584,3.2411951421524904e-06,3.2430879511843245e-06,98.77688457845417,99.74122026588056,102.40865142882708,103.4084432090142,150.67685018751834,-4.05313637201955,3.4901472101357106e-06,-7.132996203146968,-0.012231154215458284,0.0,0.0,0.0
2016-08,143.6741026486049,145.62439225744868,144.6438070847106,44637360.06032035,3.2623880995798203e-06,3.2404202867115645e-06,99.49749217851509,99.73409660013579,103.0782631290594,103.32338260187544,150.67685018751834,-3.3531746408169805,3.4901472101357106e-06,-6.525773752306396,-0.005025078214849099,0.0,0.0,0.0
2016-09,142.00773744282046,145.01346587648703,144.76293538516143,44670891.70926486,3.2462630658973585e-06,3.2406547047982305e-06,99.080078297028,99.81623736830579,102.56877731248846,103.33085720933816,150.67685018751834,-3.758629347496434,3.4901472101357106e-06,-6.987789613288797,-0.009199217029720042,0.0,0.0,0.0
2016-10,141.1368632980814,145.13693619452528,145.0032415400751,44703341.69211438,3.246668609119377e-06,3.2436779008324897e-06,99.16443907486781,99.98193210319154,102.58159083732777,103.42725422358016,150.67685018751834,-3.6766855599241755,3.4901472101357106e-06,-6.976169953784439,-0.008355609251321838,0.0,0.0,0.0
2016-11,144.93832064073018,145.78761585131699,145.34973845890553,44736873.34105889,3.258779726063581e-06,3.248991885302488e-06,99.60901428001543,100.22084697878,102.96425312674766,103.59669485224975,150.67685018751834,-3.244847718887589,3.4901472101357106e-06,-6.629161182663501,-0.003909857199845712,0.0,0.0,0.0
2016-12,142.59014516031914,146.9513325721173,145.7898359883429,44769323.32390841,3.282411295540848e-06,3.256467267408662e-06,100.40412074213296,100.52430089360043,103.71091510024006,103.8350533666125,150.67685018751834,-2.472521565698116,3.4901472101357106e-06,-5.952067408262273,0.004041207421329629,0.0,0.0,0.0
2017-01,136.63265948316212,147.10315056347034,146.30916445024215,44802854.97285292,3.283343230082179e-06,3.2656214551258896e-06,100.507849994994,100.88238573684522,103.74036046079749,104.12694193544883,150.67685018751834,-2.3717642223078816,3.4901472101357106e-06,-5.9253655391083075,0.00507849994994003,0.0,0.0,0.0
2017-02,132.15851633982274,146.83985693267059,146.88994972865572,44836386.62179743,3.275015405931121e-06,3.276132641278556e-06,100.32795529764935,101.28284598625856,103.47723491505208,104.46209948056888,150.67685018751834,-2.546504821459028,3.4901472101357106e-06,-6.163975077607809,0.003279552976493516,0.0,0.0,0.0
2017-03,152.6209585590573,147.67109458512658,147.5146099559744,44866673.27245698,3.2913314898205254e-06,3.2878437199963195e-06,100.89589628982539,101.71355867772678,103.99275714510325,104.83551655612489,150.67685018751834,-1.9948357021341234,3.4901472101357106e-06,-5.696485229557247,0.00895896289825382,0.0,0.0,0.0
2017-04,151.94634480448738,147.66807814570066,148.16341792098223,44900204.92140149,3.2888063295968454e-06,3.2998383455118877e-06,100.89383531533112,102.16092160021353,103.91297229975851,105.21797474724089,150.67685018751834,-1.9968376283903244,3.4901472101357106e-06,-5.768836338884286,0.008938353153311152,0.0,0.0,0.0
2017-05,168.3892094693678,148.68211497089837,148.81064989468004,44932654.90425102,3.3089991073915323e-06,3.3118597201030572e-06,101.5866733730204,102.60719785281293,104.55098237069255,105.60128585394438,150.67685018751834,-1.3238498244007024,3.4901472101357106e-06,-5.190271121461798,0.015866733730204086,0.0,0.0,0.0
2017-06,161.03568546945232,150.26860128620675,149.4263530717264,44966186.55319552,3.3418133225159584e-06,3.32308262109248e-06,102.67063607529663,103.03173452240286,105.58777879028618,105.95913699368336,150.67685018751834,-0.27094334717212565,3.4901472101357106e-06,-4.250075389054553,0.026706360752966285,0.0,0.0,0.0
2017-07,150.30605012392,150.45415651887882,149.97613834878806,44998636.536045045,3.343527006609661e-06,3.332904058740833e-06,102.79741621168226,103.41081980117796,105.6419242734534,106.2723013581958,150.67685018751834,-0.14779554282052798,3.4901472101357106e-06,-4.200974764051524,0.027974162116822576,0.0,0.0,0.0
2017-08,149.2553427738411,150.39131093623385,150.42258328427556,45030218.57719966,3.3397863854114647e-06,3.3404808601226657e-06,102.75447712867054,103.71865034864464,105.52373577951441,106.51389370696734,150.67685018751834,-0.1895043936272489,3.4901472101357106e-06,-4.308151366440482,0.027544771286705405,0.0,0.0,0.0
2017-09,146.38655965775385,151.2137601387664,150.7271512705445,45061800.618354276,3.355697243868568e-06,3.344898543826749e-06,103.31641343499716,103.92865458993282,106.02645452559547,106.65475507160045,151.2137601387664,0.0,3.4901472101357106e-06,-3.8522720725557735,0.033164134349971564,0.0,0.0,0.0
2017-10,149.38594966601454,151.69328476469425,150.85914085952476,45092363.88398778,3.3640570530958634e-06,3.3455584907380424e-06,103.64404740467796,104.01966341141564,106.29059067032665,106.67579800467063,151.69328476469425,0.0,3.4901472101357106e-06,-3.6127460948830348,0.036440474046779636,0.0,0.0,0.0
2017-11,151.92604285202697,152.6108173740612,150.79269365352215,45123945.92514239,3.3820361727060027e-06,3.3417444011584703e-06,104.27094920463622,103.97384705608152,106.85865809990116,106.55418271960282,152.6108173740612,0.0,3.4901472101357106e-06,-3.0976068033962356,0.04270949204636221,0.0,0.0,0.0
2017-12,146.7833849092245,152.23047843206538,150.51491752532093,45154509.19077589,3.371323953249011e-06,3.3333308283653744e-06,104.01108359888308,103.78231620687615,106.52019531062533,106.28590924769712,152.6108173740612,-0.24922148281506518,3.4901472101357106e-06,-3.404534242613777,0.040110835988830695,0.0,0.0,0.0
2018-01,142.74091260617223,150.97432403194165,150.03080673561695,45186091.23193051,3.3411680434367036e-06,3.32028734164106e-06,103.15281932966394,103.44851448222141,105.56739058241733,105.87000728127455,152.6108173740612,-1.072331155994266,3.4901472101357106e-06,-4.268563981093909,0.03152819329663936,0.0,0.0,0.0
2018-02,138.81804035165743,152.21496614021012,149.3624332264886,45217673.27308513,3.366271528854026e-06,3.3031870597241333e-06,104.00048486529447,102.98766082061017,106.36055914370424,105.3247511679401,152.6108173740612,-0.25938609114505295,3.4901472101357106e-06,-3.5492967437573464,0.040004848652944736,0.0,0.0,0.0
2018-03,155.85731953576973,151.54850660607454,148.54828673930285,45246198.9876764,3.3494196196978105e-06,3.283110848267334e-06,103.54512809946006,102.42629448190415,105.82810700336718,104.68460517019605,152.6108173740612,-0.6960913952664738,3.4901472101357106e-06,-4.0321391037379195,0.0354512809946006,0.0,0.0,0.0
