persona_id,persona,ambito,poder,nivel_cargo,cargo,jurisdiccion,partido_o_alianza,mandato_inicio,mandato_fin,estado_actividad,fuente_padron_url,fuente_padron_local,regimen_ddjj_actual,estado_ddjj_cargo_actual,detalle_ddjj_cargo_actual,fuente_ddjj_actual_url,oa_historial_2017_2024_estado,oa_historial_nombres,oa_anios_2017_2024,oa_cantidad_anios_2017_2024,oa_primer_anio,oa_ultimo_anio,serie_tab_id,nota_cobertura
dip-ansaloni-pablo,Pablo Ansaloni,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Buenos Aires,LA LIBERTAD AVANZA,10/12/2023,09/12/2027,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,presentacion_2025_2026_localizada,ANUAL 2025,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,ANSALONI PABLO MIGUEL,2017|2018|2020|2022|2023,5,2017,2023,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-arabia-damian,Damián Arabia,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Ciudad De Buenos Aires,LA LIBERTAD AVANZA,10/12/2023,09/12/2027,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,presentacion_2025_2026_localizada,ANUAL 2025,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,ARABIA DAMIAN EDUARDO,2017|2018|2019|2022|2023|2024,6,2017,2024,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-araujo-hernandez-jorge-neri,Jorge Neri Araujo Hernández,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Tierra Del Fuego,UNIÓN POR LA PATRIA,10/12/2023,09/12/2027,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,presentacion_2025_2026_localizada,ANUAL 2025,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,ARAUJO HERNANDEZ JORGE NERI,2023,1,2023,2023,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-ardohain-martin,Martín Ardohain,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,La Pampa,PRO,10/12/2023,09/12/2027,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,presentacion_2025_2026_localizada,ANUAL 2025,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,ARDOHAIN MARTIN MIGUEL,2022|2023|2024,3,2022,2024,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-arrieta-lourdes-micaela,Lourdes Micaela Arrieta,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Mendoza,PROVINCIAS UNIDAS,10/12/2023,09/12/2027,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,sin_presentacion_localizada_en_listados_2025_2026,,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,ARRIETA LOURDES MICAELA,2022|2023|2024,3,2022,2024,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-arrua-alberto,Alberto Arrúa,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Misiones,ARGENTINA FEDERAL,10/12/2023,09/12/2027,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,sin_presentacion_localizada_en_listados_2025_2026,,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,sin_nombre_compatible_oa_2017_2024,,,0,,,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-aveiro-martin,Martín Aveiro,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Mendoza,UNIÓN POR LA PATRIA,10/12/2023,09/12/2027,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,presentacion_2025_2026_localizada,ANUAL 2025,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,AVEIRO MARTIN GUILLERMO,2022|2023|2024,3,2022,2024,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-avico-belen,Belén Avico,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Cordoba,LA LIBERTAD AVANZA,10/12/2023,09/12/2027,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,sin_presentacion_localizada_en_listados_2025_2026,,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,sin_nombre_compatible_oa_2017_2024,,,0,,,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-avila-jorge-antonio,Jorge Antonio Avila,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Chubut,PROVINCIAS UNIDAS,10/12/2023,09/12/2027,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,sin_presentacion_localizada_en_listados_2025_2026,,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,AVILA JORGE ANTONIO,2023|2024,2,2023,2024,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-avila-fernanda,Fernanda Avila,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Catamarca,ELIJO CATAMARCA,10/12/2023,09/12/2027,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,sin_presentacion_localizada_en_listados_2025_2026,,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,sin_nombre_compatible_oa_2017_2024,,,0,,,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-banfi-karina,Karina Banfi,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Buenos Aires,ADELANTE BUENOS AIRES,10/12/2023,09/12/2027,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,sin_presentacion_localizada_en_listados_2025_2026,,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,BANFI KARINA VERONICA,2017|2018|2019|2020|2021|2022|2023|2024,8,2017,2024,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-barbur-marcelo,Marcelo Barbur,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Santiago Del Estero,UNIÓN POR LA PATRIA,10/12/2025,09/12/2029,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,presentacion_2025_2026_localizada,INICIAL 2025,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,sin_nombre_compatible_oa_2017_2024,,,0,,,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-basterra-luis-eugenio,Luis Eugenio Basterra,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Formosa,UNIÓN POR LA PATRIA,10/12/2023,09/12/2027,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,presentacion_2025_2026_localizada,ANUAL 2025,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,BASTERRA LUIS EUGENIO,2017|2018|2019|2020|2021|2022|2023|2024,8,2017,2024,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-basualdo-atilio,Atilio Basualdo,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Formosa,LA LIBERTAD AVANZA,17/12/2025,09/12/2029,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,presentacion_2025_2026_localizada,INICIAL 2025 | INICIAL 2025 - REC 1,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,sin_nombre_compatible_oa_2017_2024,,,0,,,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-basualdo-carolina,Carolina Basualdo,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Cordoba,PROVINCIAS UNIDAS,10/12/2025,09/12/2029,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,presentacion_2025_2026_localizada,INICIAL 2025,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,BASUALDO CAROLINA DEL VALLE,2018,1,2018,2018,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-becerra-monica,Mónica Becerra,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,San Luis,LA LIBERTAD AVANZA,10/12/2025,09/12/2029,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,presentacion_2025_2026_localizada,ANUAL 2025 | INICIAL 2025,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,sin_nombre_compatible_oa_2017_2024,,,0,,,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-benedit-beltran,Beltrán Benedit,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Entre Rios,LA LIBERTAD AVANZA,10/12/2023,09/12/2027,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,presentacion_2025_2026_localizada,ANUAL 2025,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,BENEDIT BELTRAN,2023|2024,2,2023,2024,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-benegas-lynch-bertie,Bertie Benegas Lynch,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Buenos Aires,LA LIBERTAD AVANZA,10/12/2023,09/12/2027,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,sin_presentacion_localizada_en_listados_2025_2026,,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,sin_nombre_compatible_oa_2017_2024,,,0,,,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-bianchetti-emmanuel,Emmanuel Bianchetti,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Misiones,PRO,10/12/2023,09/12/2027,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,sin_presentacion_localizada_en_listados_2025_2026,,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,sin_nombre_compatible_oa_2017_2024,,,0,,,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-biella-bernardo,Bernardo Biella,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Salta,ARGENTINA FEDERAL,10/12/2025,09/12/2029,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,sin_presentacion_localizada_en_listados_2025_2026,,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,sin_nombre_compatible_oa_2017_2024,,,0,,,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-bonacci-rocio,Rocío Bonacci,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Santa Fe,LA LIBERTAD AVANZA,10/12/2023,09/12/2027,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,presentacion_2025_2026_localizada,ANUAL 2025,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,BONACCI ROCIO BELEN,2022|2023|2024,3,2022,2024,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-bongiovanni-alejandro,Alejandro Bongiovanni,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Santa Fe,LA LIBERTAD AVANZA,10/12/2023,09/12/2027,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,presentacion_2025_2026_localizada,ANUAL 2025,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,BONGIOVANNI ALEJANDRO,2017|2022|2023|2024,4,2017,2024,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-bordet-gustavo,Gustavo Bordet,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Entre Rios,UNIÓN POR LA PATRIA,10/12/2023,09/12/2027,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,presentacion_2025_2026_localizada,ANUAL 2025 - REC 1,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,BORDET GUSTAVO EDUARDO,2023|2024,2,2023,2024,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-borgatta-alejandrina,Alejandrina Borgatta,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Santa Fe,UNIÓN POR LA PATRIA,10/12/2025,09/12/2029,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,presentacion_2025_2026_localizada,ANUAL 2025 | INICIAL 2025,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,BORGATTA ALEJANDRINA BELEN,2024,1,2024,2024,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-bornoroni-gabriel,Gabriel Bornoroni,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Cordoba,LA LIBERTAD AVANZA,10/12/2023,09/12/2027,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,presentacion_2025_2026_localizada,ANUAL 2025,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,BORNORONI GABRIEL MARCOS,2022|2023|2024,3,2022,2024,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-bregman-myriam,Myriam Bregman,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Ciudad De Buenos Aires,PTS-FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD,10/12/2025,09/12/2029,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,presentacion_2025_2026_localizada,INICIAL 2025,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,BREGMAN MYRIAM TERESA,2018|2020|2021|2022|2024,5,2018,2024,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-brizuela-adrian,Adrián Brizuela,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Catamarca,LA LIBERTAD AVANZA,10/12/2025,09/12/2029,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,sin_presentacion_localizada_en_listados_2025_2026,,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,sin_nombre_compatible_oa_2017_2024,,,0,,,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-bruno-eliana,Eliana Bruno,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Salta,LA LIBERTAD AVANZA,10/12/2025,09/12/2027,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,presentacion_2025_2026_localizada,INICIAL 2025,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,BRUNO ELIANA LORENA,2022|2024,2,2022,2024,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-brugge-juan-fernando,Juan Fernando Brügge,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Cordoba,PROVINCIAS UNIDAS,10/12/2023,09/12/2027,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,presentacion_2025_2026_localizada,ANUAL 2025,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,BRUGGE JUAN FERNANDO,2017|2018|2019|2022|2023|2024,6,2017,2024,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-cafiero-santiago,Santiago Cafiero,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Buenos Aires,UNIÓN POR LA PATRIA,10/12/2023,09/12/2027,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,presentacion_2025_2026_localizada,ANUAL 2025,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,CAFIERO SANTIAGO ANDRES,2019|2020|2021|2022|2023|2024,6,2019,2024,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-campero-mariano,Mariano Campero,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Tucuman,LA LIBERTAD AVANZA,10/12/2023,09/12/2027,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,presentacion_2025_2026_localizada,ANUAL 2025,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,CAMPERO MARIANO,2022|2023|2024,3,2022,2024,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-campitelli-celia,Celia Campitelli,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Santiago Del Estero,UNIÓN POR LA PATRIA,10/12/2023,09/12/2027,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,presentacion_2025_2026_localizada,ANUAL 2025,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,CAMPITELLI CELIA MARIA,2023|2024,2,2023,2024,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-campo-julieta-marisol,Julieta Marisol Campo,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Chaco,UNIÓN POR LA PATRIA,10/12/2025,09/12/2029,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,presentacion_2025_2026_localizada,INICIAL 2025,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,CAMPO JULIETA MARISOL,2022|2023,2,2022,2023,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-campora-lucia,Lucía Cámpora,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Ciudad De Buenos Aires,UNIÓN POR LA PATRIA,10/12/2025,09/12/2029,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,presentacion_2025_2026_localizada,ANUAL 2025 | INICIAL 2025,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,sin_nombre_compatible_oa_2017_2024,,,0,,,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-capozzi-sergio-eduardo,Sergio Eduardo Capozzi,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Rio Negro,PROVINCIAS UNIDAS,10/12/2023,09/12/2027,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,sin_presentacion_localizada_en_listados_2025_2026,,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,CAPOZZI SERGIO EDUARDO,2022|2023|2024,3,2022,2024,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-carignano-florencia,Florencia Carignano,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Santa Fe,UNIÓN POR LA PATRIA,10/12/2023,09/12/2027,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,sin_presentacion_localizada_en_listados_2025_2026,,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,sin_nombre_compatible_oa_2017_2024,,,0,,,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-carrancio-alejandro,Alejandro Carrancio,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Buenos Aires,LA LIBERTAD AVANZA,10/12/2025,09/12/2029,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,presentacion_2025_2026_localizada,INICIAL 2025,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,sin_nombre_compatible_oa_2017_2024,,,0,,,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-casas-sergio-guillermo,Sergio Guillermo Casas,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,La Rioja,UNIÓN POR LA PATRIA,10/12/2023,09/12/2027,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,sin_presentacion_localizada_en_listados_2025_2026,,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,CASAS SERGIO GUILLERMO,2022,1,2022,2022,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
dip-castagneto-carlos-daniel,Carlos Daniel Castagneto,Nacional,Legislativo,Diputados nacionales,Diputado/a nacional,Buenos Aires,UNIÓN POR LA PATRIA,10/12/2023,09/12/2027,activo_al_2026-09-01,https://www.hcdn.gob.ar/diputados/,sources/active_roster/hcdn_diputados_vigentes_2026-09-01.csv,Cámara de Diputados · Ley 25.188 / DSAD 545/2025,presentacion_2025_2026_localizada,ANUAL 2025 | ANUAL 2025 - REC 1,https://www.hcdn.gob.ar/institucional/transparencia/declaraciones_juradas/index.html,nombre_compatible_unico_en_oa,CASTAGNETO CARLOS DANIEL,2017|2018|2019|2020|2021|2022|2023|2024,8,2017,2024,,"La Cámara publica cumplimiento. El cruce OA es nominal y no sustituye la verificación de CUIT, organismo y cargo antes de sumar una serie."
