"codigo_entidad","entidad","fecha_informacion","producto","nombre_corto","denominacion","beneficiario","tipo_tasa","monto_minimo","monto_maximo","plazo_maximo_meses","ingreso_minimo","relacion_cuota_ingreso_pct","tea_max_pct","cftea_max_pct","brecha_cftea_tea_pp","cftea_real_vs_ipc_jul2026_pct","cuota_inicial_cada_10k","territorio","mas_informacion","fuente_corte","fuente_url"
"27","BANCO SUPERVIELLE S.A.","2026-08-21","PRESTAMOS PERSONALES","PP","Pesos","Personas humanas Responsables Inscriptos","Fija","10000","75000000","72","380000","30","266,27","373,07","106,8","253,497166","145675","18",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"27","BANCO SUPERVIELLE S.A.","2026-08-21","PRESTAMOS PERSONALES","PP","Pesos","Personas humanas Responsables Inscriptos","Fija","10000","75000000","72","380000","30","266,27","373,07","106,8","253,497166","145675","2",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"27","BANCO SUPERVIELLE S.A.","2026-08-21","PRESTAMOS PERSONALES","PP","Pesos","Personas humanas Responsables Inscriptos","Fija","10000","75000000","72","380000","30","266,27","373,07","106,8","253,497166","145675","21",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"27","BANCO SUPERVIELLE S.A.","2026-08-21","PRESTAMOS PERSONALES","PP","Pesos","Personas humanas Responsables Inscriptos","Fija","10000","75000000","72","380000","30","266,27","373,07","106,8","253,497166","145675","19",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"27","BANCO SUPERVIELLE S.A.","2026-08-21","PRESTAMOS PERSONALES","PP","Pesos","Personas humanas Responsables Inscriptos","Fija","10000","75000000","72","380000","30","266,27","373,07","106,8","253,497166","145675","13",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"29","BANCO DE LA CIUDAD DE BUENOS AIRES","2026-06-24","CIUDAD VELOZ PLAN SUELDO","CIUDAD VELOZ PLAN SUELDO","Pesos","Clientes que acrediten sueldos en la entidad","Fija","1","40000000","72","735600","40","97,46","126,7","29,24","69,39947","726","1","NO APLICA","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"29","BANCO DE LA CIUDAD DE BUENOS AIRES","2026-06-24","CIUDAD VELOZ PLAN SUELDO","CIUDAD VELOZ PLAN SUELDO","Pesos","Clientes que acrediten sueldos en la entidad","Fija","1","40000000","72","735600","40","97,46","126,7","29,24","69,39947","726","24","NO APLICA","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"29","BANCO DE LA CIUDAD DE BUENOS AIRES","2026-06-24","CIUDAD VELOZ PLAN SUELDO","CIUDAD VELOZ PLAN SUELDO","Pesos","Clientes que acrediten sueldos en la entidad","Fija","1","40000000","72","735600","40","97,46","126,7","29,24","69,39947","726","13","NO APLICA","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"29","BANCO DE LA CIUDAD DE BUENOS AIRES","2026-06-24","CIUDAD VELOZ PLAN SUELDO","CIUDAD VELOZ PLAN SUELDO","Pesos","Clientes que acrediten sueldos en la entidad","Fija","1","40000000","72","735600","40","97,46","126,7","29,24","69,39947","726","2","NO APLICA","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"29","BANCO DE LA CIUDAD DE BUENOS AIRES","2026-06-24","CIUDAD VELOZ PLAN SUELDO","CIUDAD VELOZ PLAN SUELDO","Pesos","Clientes que acrediten sueldos en la entidad","Fija","1","40000000","72","735600","40","97,46","126,7","29,24","69,39947","726","4","NO APLICA","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"29","BANCO DE LA CIUDAD DE BUENOS AIRES","2026-06-24","CIUDAD VELOZ PLAN SUELDO","CIUDAD VELOZ PLAN SUELDO","Pesos","Clientes que acrediten sueldos en la entidad","Fija","1","40000000","72","735600","40","97,46","126,7","29,24","69,39947","726","17","NO APLICA","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"29","BANCO DE LA CIUDAD DE BUENOS AIRES","2026-06-24","CIUDAD VELOZ PLAN SUELDO","CIUDAD VELOZ PLAN SUELDO","Pesos","Empleados públicos","Fija","1","40000000","72","735600","40","97,46","126,7","29,24","69,39947","726","24","NO APLICA","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"29","BANCO DE LA CIUDAD DE BUENOS AIRES","2026-06-24","CIUDAD VELOZ PLAN SUELDO","CIUDAD VELOZ PLAN SUELDO","Pesos","Empleados públicos","Fija","1","40000000","72","735600","40","97,46","126,7","29,24","69,39947","726","4","NO APLICA","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"29","BANCO DE LA CIUDAD DE BUENOS AIRES","2026-06-24","CIUDAD VELOZ PLAN SUELDO","CIUDAD VELOZ PLAN SUELDO","Pesos","Empleados públicos","Fija","1","40000000","72","735600","40","97,46","126,7","29,24","69,39947","726","1","NO APLICA","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"29","BANCO DE LA CIUDAD DE BUENOS AIRES","2026-06-24","CIUDAD VELOZ PLAN SUELDO","CIUDAD VELOZ PLAN SUELDO","Pesos","Empleados públicos","Fija","1","40000000","72","735600","40","97,46","126,7","29,24","69,39947","726","17","NO APLICA","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"29","BANCO DE LA CIUDAD DE BUENOS AIRES","2026-06-24","CIUDAD VELOZ PLAN SUELDO","CIUDAD VELOZ PLAN SUELDO","Pesos","Empleados públicos","Fija","1","40000000","72","735600","40","97,46","126,7","29,24","69,39947","726","2","NO APLICA","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"29","BANCO DE LA CIUDAD DE BUENOS AIRES","2026-06-24","CIUDAD VELOZ PLAN SUELDO","CIUDAD VELOZ PLAN SUELDO","Pesos","Empleados públicos","Fija","1","40000000","72","735600","40","97,46","126,7","29,24","69,39947","726","13","NO APLICA","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"34","BANCO PATAGONIA S.A.","2026-03-26","PRESTAMO PERSONAL PATAGONIA SIMPLE","PP TRADICIONAL","Pesos","Todos los beneficiarios","Fija","10000","30000000","60","0","50","173,78","234,52","60,74","149,966965","1038","0","DE ACUERDO A LA JURISDICCION DE RADICACION DE LA CUENTA ES SUSCEPTIBLE DE SER ALCANZADO POR IMPUESTOS PROVINCIALES.","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"34","BANCO PATAGONIA S.A.","2026-03-26","PRESTAMO PERSONAL PATAGONIA SIMPLE","PP PLUS","Pesos","Todos los beneficiarios","Fija","10000","30000000","60","400000","50","129,55","171,24","41,69","102,681572","853","0","DE ACUERDO A LA JURISDICCION DE RADICACION DE LA CUENTA ES SUSCEPTIBLE DE SER ALCANZADO POR IMPUESTOS PROVINCIALES. LOS INGRESOS MINIMOS CORRESPONDEN A INGRESOS NETOS MENSUALES PARA LA LINEA PATAGONIA PLUS.","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"44","BANCO HIPOTECARIO S.A.","2026-08-12","PRESTAMO PERSONAL CARTERA GENERAL","PMO. PERS CG","Pesos","Clientes con cuenta en la entidad","Fija","20000","100000000","36","828520","25","195,71","266,98","71,27","174,222398","1117","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"44","BANCO HIPOTECARIO S.A.","2026-08-12","PRESTAMO PERSONAL MERCADO ABIERTO","PMO. PERS MA","Pesos","Personas humanas en relación de dependencia","Fija","20000","100000000","36","828520","25","195,71","266,98","71,27","174,222398","1117","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"44","BANCO HIPOTECARIO S.A.","2026-08-12","PRESTAMO PERSONAL PLAN SUELDO","PMO. PERS PS","Pesos","Clientes que acrediten sueldos en la entidad","Fija","20000","100000000","36","828520","25","171,77","231,91","60,14","148,016666","1035","0",,"2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"45","BANCO DE SAN JUAN S.A.","2026-08-03","PRESTAMOS PARA EMPLEADOS PUBLICOS PROVINCIALES","P.P.EMPLEADOS PCOS","Pesos","Empleados públicos","Fija","4500","50000000","72","2000","40","129,16","129,16","0","71,237683","66875","0","COMISION CANCELACION ANTICIPADA PARA PRESTAMOS: ESTA COMISION SE APLICA SIEMPRE QUE NO HAYA TRANSCURRIDO, AL MENOS, LA CUARTA PARTE DEL PLAZO ORIGINAL O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO, DE AMBOS, EL MAYOR. CFT EXPRESADO EN TEA INCLUYE EL IVA Y EL IMPUESTO DE SELLOS DE LA PROVINCIA DE SAN JUAN:      129.16 PORCIENTO","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"65","BANCO MUNICIPAL DE ROSARIO","2026-07-31","CLIENTELA GENERAL TASA FIJA","CLIENTELA GENERAL","Pesos","Clientes con cuenta en la entidad","Fija","1000","50000000","60","10000","30","117,02","153,78","36,76","89,634749","86521","0","EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO Y EL CARGO MAXIMO POR CANCELACION ANTICIPADA INCLUYEN IVA","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"65","BANCO MUNICIPAL DE ROSARIO","2026-07-31","CLIENTELA GENERAL TASA FIJA","CLIENTELA GENERAL","Pesos","Empleados públicos","Fija","1000","50000000","60","10000","30","117,02","153,78","36,76","89,634749","86521","0","EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO Y EL CARGO MAXIMO POR CANCELACION ANTICIPADA INCLUYEN IVA","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"65","BANCO MUNICIPAL DE ROSARIO","2026-07-31","CLIENTELA GENERAL TASA FIJA","CLIENTELA GENERAL","Pesos","Personas humanas en relación de dependencia","Fija","1000","50000000","60","10000","30","117,02","153,78","36,76","89,634749","86521","0","EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO Y EL CARGO MAXIMO POR CANCELACION ANTICIPADA INCLUYEN IVA","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"65","BANCO MUNICIPAL DE ROSARIO","2026-07-31","CLIENTELA GENERAL TASA FIJA","CLIENTELA GENERAL","Pesos","Personas humanas Monotributistas","Fija","1000","50000000","60","10000","30","117,02","153,78","36,76","89,634749","86521","0","EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO Y EL CARGO MAXIMO POR CANCELACION ANTICIPADA INCLUYEN IVA","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"65","BANCO MUNICIPAL DE ROSARIO","2026-07-31","CLIENTELA GENERAL TASA FIJA","CLIENTELA GENERAL","Pesos","Personas humanas Responsables Inscriptos","Fija","1000","50000000","60","10000","30","117,02","153,78","36,76","89,634749","86521","0","EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO Y EL CARGO MAXIMO POR CANCELACION ANTICIPADA INCLUYEN IVA","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"72","BANCO SANTANDER ARGENTINA S.A.","2026-07-02","ADELANTO DE SUELDO","ADELANTO DE SUELDO","Pesos","Clientes que acrediten sueldos en la entidad","Fija","10000","50000000","2","810000","30","125,22","165,29","40,07","98,23549","567792","0","EN LA CUOTA NO SE INCLUYEN IMPUESTOS PROVINCIALES","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"72","BANCO SANTANDER ARGENTINA S.A.","2026-07-02","SUPER PRESTAMO PERSONAL","SUPER PRESTAMO PERSONAL","Pesos","Clientes con cuenta en la entidad","Fija","10000","50000000","72","1150000","30","114,92","150,86","35,94","87,452806","80334","0","EN LA CUOTA NO SE INCLUYEN IMPUESTOS PROVINCIALES","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"72","BANCO SANTANDER ARGENTINA S.A.","2026-07-02","SUPER PRESTAMO PERSONAL","SUPER PRESTAMO PERSONAL","Pesos","Clientes que acrediten sueldos en la entidad","Fija","10000","50000000","72","810000","30","114,92","150,86","35,94","87,452806","80334","0","EN LA CUOTA NO SE INCLUYEN IMPUESTOS PROVINCIALES","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"72","BANCO SANTANDER ARGENTINA S.A.","2026-07-02","SUPER PRESTAMO PERSONAL","SUPER PRESTAMO PERSONAL","Pesos","Empleados públicos","Fija","10000","50000000","72","1150000","30","114,92","150,86","35,94","87,452806","80334","0","EN LA CUOTA NO SE INCLUYEN IMPUESTOS PROVINCIALES","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"72","BANCO SANTANDER ARGENTINA S.A.","2026-07-02","SUPER PRESTAMO PERSONAL","SUPER PRESTAMO PERSONAL","Pesos","Personas humanas en relación de dependencia","Fija","10000","50000000","72","1150000","30","114,92","150,86","35,94","87,452806","80334","0","EN LA CUOTA NO SE INCLUYEN IMPUESTOS PROVINCIALES","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"72","BANCO SANTANDER ARGENTINA S.A.","2026-07-02","SUPER PRESTAMO PERSONAL","SUPER PRESTAMO PERSONAL","Pesos","Personas humanas Monotributistas","Fija","10000","50000000","72","1150000","30","114,92","150,86","35,94","87,452806","80334","0","EN LA CUOTA NO SE INCLUYEN IMPUESTOS PROVINCIALES","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"72","BANCO SANTANDER ARGENTINA S.A.","2026-07-02","SUPER PRESTAMO PERSONAL","SUPER PRESTAMO PERSONAL","Pesos","Personas humanas Responsables Inscriptos","Fija","10000","50000000","72","1150000","30","114,92","150,86","35,94","87,452806","80334","0","EN LA CUOTA NO SE INCLUYEN IMPUESTOS PROVINCIALES","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"83","BANCO DEL CHUBUT S.A.","2026-07-31","PRESTAMOS PERSONALES CON DESCUENTO DE HABERES","RE 298 C ","Pesos","Clientes que acrediten sueldos en la entidad","Fija","0","40000000","36","0","40","102,23","133,28","31,05","74,316314","80574","16","COMISION APLICABLE CUANDO NO HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DE LA FINANCIACION  O 180 DIAS  CORRIDOS DE SU OTORGAMIENTO DE AMBOS EL MAYOR ","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"83","BANCO DEL CHUBUT S.A.","2026-07-31","PRESTAMOS PERSONALES CON DESCUENTO DE HABERES","RE 298 C ","Pesos","Clientes que acrediten sueldos en la entidad","Fija","0","40000000","36","0","40","102,23","133,28","31,05","74,316314","80574","7","COMISION APLICABLE CUANDO NO HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DE LA FINANCIACION  O 180 DIAS  CORRIDOS DE SU OTORGAMIENTO DE AMBOS EL MAYOR ","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"83","BANCO DEL CHUBUT S.A.","2026-07-31","PRESTAMOS PERSONALES CON DESCUENTO DE HABERES","RE 298 C ","Pesos","Clientes que acrediten sueldos en la entidad","Fija","0","40000000","36","0","40","102,23","133,28","31,05","74,316314","80574","1","COMISION APLICABLE CUANDO NO HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DE LA FINANCIACION  O 180 DIAS  CORRIDOS DE SU OTORGAMIENTO DE AMBOS EL MAYOR ","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"83","BANCO DEL CHUBUT S.A.","2026-07-31","PRESTAMOS PERSONALES CON DESCUENTO DE HABERES","RE 298 C ","Pesos","Clientes que acrediten sueldos en la entidad","Fija","0","40000000","60","0","40","102,23","133,28","31,05","74,316314","74011","7","COMISION APLICABLE CUANDO NO HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DE LA FINANCIACION  O 180 DIAS  CORRIDOS DE SU OTORGAMIENTO DE AMBOS EL MAYOR ","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"83","BANCO DEL CHUBUT S.A.","2026-07-31","PRESTAMOS PERSONALES CON DESCUENTO DE HABERES","RE 298 C ","Pesos","Clientes que acrediten sueldos en la entidad","Fija","0","40000000","60","0","40","102,23","133,28","31,05","74,316314","74011","16","COMISION APLICABLE CUANDO NO HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DE LA FINANCIACION  O 180 DIAS  CORRIDOS DE SU OTORGAMIENTO DE AMBOS EL MAYOR ","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"83","BANCO DEL CHUBUT S.A.","2026-07-31","PRESTAMOS PERSONALES CON DESCUENTO DE HABERES","RE 298 C ","Pesos","Clientes que acrediten sueldos en la entidad","Fija","0","40000000","60","0","40","102,23","133,28","31,05","74,316314","74011","1","COMISION APLICABLE CUANDO NO HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DE LA FINANCIACION  O 180 DIAS  CORRIDOS DE SU OTORGAMIENTO DE AMBOS EL MAYOR ","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"86","BANCO DE SANTA CRUZ S.A.","2026-06-02","PRESTAMO PERSONAL PARA EMPLEADOS ACTIVOS DE LA ADMINISTRACION PUBLICA PROVINCIAL","PRESTAMO PERSONAL","Pesos","Clientes que acrediten sueldos en la entidad","Fija","1000","50000000","72","50000","40","135","135","0","75,601568","65829","20","EN EL CASO DE PRE CANCELACION TOTAL, NO SE COBRARA LA COMISION DE CANCELACION ANTICIPADA CUANDO AL MOMENTO DE EFECTUARLA HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DEL PLAZO ORIGINAL DE LA FINANCIACION O 180 DIAS CORRIDOS DESDE SU OTORGAMIENTO, DE AMBOS EL MAYOR.CFT EXPRESADO EN TEA INCLUYE EL IVA.","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"93","BANCO DE LA PAMPA SA","2026-07-27","PRESTAMO PERSONAL","PREST PERS","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","200000","10000000","60","15000","30","103,18","136,71","33,53","76,87935","74476","1","EL CFT INCLUYE IVA E IMPUESTO A LOS SELLOS SEGUN JURISDICCION. MONTO MAX PODRA REDUCIRSE A 2.000.000 SI SE SOLICITA POR CANALES ELECTRONICOS.","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"93","BANCO DE LA PAMPA SA","2026-07-27","PRESTAMO PERSONAL","PREST PERS","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","200000","10000000","60","15000","30","103,18","134,59","31,41","75,2952","74476","15","EL CFT INCLUYE IVA E IMPUESTO A LOS SELLOS SEGUN JURISDICCION. MONTO MAX PODRA REDUCIRSE A 2.000.000 SI SE SOLICITA POR CANALES ELECTRONICOS.","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"93","BANCO DE LA PAMPA SA","2026-07-27","PRESTAMO PERSONAL","PREST PERS","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","200000","10000000","60","15000","30","103,18","136,71","33,53","76,87935","74476","11","EL CFT INCLUYE IVA E IMPUESTO A LOS SELLOS SEGUN JURISDICCION. MONTO MAX PODRA REDUCIRSE A 2.000.000 SI SE SOLICITA POR CANALES ELECTRONICOS.","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"93","BANCO DE LA PAMPA SA","2026-07-27","PRESTAMO PERSONAL","PREST PERS","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","200000","10000000","60","15000","30","103,18","136,71","33,53","76,87935","74476","16","EL CFT INCLUYE IVA E IMPUESTO A LOS SELLOS SEGUN JURISDICCION. MONTO MAX PODRA REDUCIRSE A 2.000.000 SI SE SOLICITA POR CANALES ELECTRONICOS.","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"93","BANCO DE LA PAMPA SA","2026-07-27","PRESTAMO PERSONAL","PREST PERS","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","200000","10000000","60","15000","30","103,18","137,14","33,96","77,200664","74476","4","EL CFT INCLUYE IVA E IMPUESTO A LOS SELLOS SEGUN JURISDICCION. MONTO MAX PODRA REDUCIRSE A 2.000.000 SI SE SOLICITA POR CANALES ELECTRONICOS.","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
"93","BANCO DE LA PAMPA SA","2026-07-27","PRESTAMO PERSONAL","PREST PERS","Pesos","Beneficiarios de cuentas de la seguridad social","Fija","200000","10000000","60","15000","30","103,18","137,14","33,96","77,200664","74476","2","EL CFT INCLUYE IVA E IMPUESTO A LOS SELLOS SEGUN JURISDICCION. MONTO MAX PODRA REDUCIRSE A 2.000.000 SI SE SOLICITA POR CANALES ELECTRONICOS.","2026-08-30","https://api.bcra.gob.ar/transparencia/v1.0/Prestamos/Personales"
